Event_ID,Event_Name,Event_Type,Event_Date,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week
7007,Event 7007,Workshop,2023-08-28,D,97,Sunny,283,Monday
7008,Event 7008,Conference,2022-10-21,B,62,Sunny,94,Friday
7009,Event 7009,Conference,2022-03-08,A,58,Rainy,242,Tuesday
7010,Event 7010,Conference,2023-08-06,D,47,Rainy,146,Sunday
7011,Event 7011,Workshop,2023-08-15,B,90,Cloudy,161,Tuesday
7012,Event 7012,Conference,2022-02-05,C,29,Cloudy,245,Saturday
7013,Event 7013,Workshop,2022-12-14,A,18,Rainy,387,Wednesday
7014,Event 7014,Concert,2024-03-27,D,22,Rainy,68,Wednesday
7015,Event 7015,Workshop,2023-07-24,A,30,Sunny,352,Monday
7016,Event 7016,Workshop,2022-01-09,A,35,Cloudy,143,Sunday
7017,Event 7017,Workshop,2023-09-15,A,12,Cloudy,285,Friday
7018,Event 7018,Conference,2022-06-15,A,81,Rainy,247,Wednesday
7019,Event 7019,Concert,2024-03-22,B,69,Sunny,481,Friday
7020,Event 7020,Conference,2023-05-27,C,59,Rainy,322,Saturday
7021,Event 7021,Workshop,2022-05-08,B,80,Cloudy,127,Sunday
7022,Event 7022,Conference,2022-11-25,C,58,Rainy,392,Friday
7023,Event 7023,Workshop,2023-07-21,D,57,Rainy,99,Friday
7024,Event 7024,Workshop,2022-12-22,B,93,Rainy,325,Thursday
7025,Event 7025,Workshop,2023-05-23,C,58,Sunny,218,Tuesday
7026,Event 7026,Expo,2022-09-23,A,80,Rainy,379,Friday
7027,Event 7027,Conference,2023-06-27,E,37,Rainy,163,Tuesday
7028,Event 7028,Workshop,2023-06-14,E,37,Sunny,296,Wednesday
7029,Event 7029,Expo,2023-01-24,D,17,Rainy,493,Tuesday
7030,Event 7030,Conference,2022-10-05,E,37,Rainy,480,Wednesday
7031,Event 7031,Concert,2024-02-26,D,81,Cloudy,56,Monday
7032,Event 7032,Workshop,2023-04-27,A,60,Sunny,427,Thursday
7033,Event 7033,Workshop,2023-12-16,E,68,Cloudy,142,Saturday
7034,Event 7034,Concert,2023-12-27,B,93,Sunny,288,Wednesday
7035,Event 7035,Conference,2022-06-04,C,89,Sunny,250,Saturday
7036,Event 7036,Expo,2022-11-23,B,39,Sunny,316,Wednesday
7037,Event 7037,Concert,2022-10-13,E,74,Rainy,499,Thursday
7038,Event 7038,Expo,2023-10-17,C,15,Rainy,394,Tuesday
7039,Event 7039,Concert,2023-04-04,E,57,Rainy,435,Tuesday
7040,Event 7040,Concert,2024-03-04,B,99,Rainy,383,Monday
7041,Event 7041,Conference,2023-06-22,C,12,Rainy,329,Thursday
7042,Event 7042,Workshop,2022-05-20,E,19,Sunny,279,Friday
7043,Event 7043,Expo,2022-08-01,B,36,Rainy,65,Monday
7044,Event 7044,Concert,2022-12-26,D,80,Rainy,120,Monday
7045,Event 7045,Concert,2023-09-29,D,25,Cloudy,278,Friday
7046,Event 7046,Workshop,2023-06-05,E,89,Cloudy,248,Monday
7047,Event 7047,Concert,2023-05-24,D,87,Rainy,308,Wednesday
7048,Event 7048,Conference,2024-03-07,D,68,Sunny,219,Thursday
7049,Event 7049,Concert,2023-04-22,C,62,Sunny,235,Saturday
7050,Event 7050,Expo,2023-03-18,B,92,Rainy,357,Saturday
7051,Event 7051,Workshop,2024-01-02,E,73,Sunny,99,Tuesday
7052,Event 7052,Concert,2022-09-04,E,38,Sunny,176,Sunday
7053,Event 7053,Conference,2024-02-06,E,66,Sunny,434,Tuesday
7054,Event 7054,Workshop,2023-01-02,A,55,Sunny,239,Monday
7055,Event 7055,Concert,2022-02-25,E,15,Rainy,364,Friday
7056,Event 7056,Workshop,2023-07-02,E,11,Sunny,406,Sunday
7057,Event 7057,Conference,2023-10-06,D,84,Sunny,136,Friday
7058,Event 7058,Workshop,2022-03-07,B,40,Rainy,175,Monday
7059,Event 7059,Conference,2024-03-14,C,54,Sunny,486,Thursday
7060,Event 7060,Expo,2024-03-25,B,42,Cloudy,368,Monday
7061,Event 7061,Workshop,2023-08-17,E,56,Cloudy,216,Thursday
7062,Event 7062,Workshop,2022-03-31,A,99,Sunny,175,Thursday
7063,Event 7063,Concert,2024-04-29,C,18,Sunny,107,Monday
7064,Event 7064,Workshop,2024-02-17,B,81,Sunny,125,Saturday
7065,Event 7065,Conference,2022-06-21,B,88,Rainy,405,Tuesday
7066,Event 7066,Concert,2022-05-24,D,33,Cloudy,264,Tuesday
7067,Event 7067,Concert,2022-01-11,B,96,Sunny,361,Tuesday
7068,Event 7068,Concert,2022-03-03,D,36,Cloudy,71,Thursday
7069,Event 7069,Conference,2022-09-26,D,10,Rainy,140,Monday
7070,Event 7070,Conference,2023-01-17,E,86,Cloudy,377,Tuesday
7071,Event 7071,Concert,2023-12-27,D,27,Cloudy,294,Wednesday
7072,Event 7072,Concert,2022-11-09,B,34,Sunny,381,Wednesday
7073,Event 7073,Workshop,2022-03-24,C,33,Sunny,174,Thursday
7074,Event 7074,Expo,2024-03-15,D,50,Rainy,305,Friday
7075,Event 7075,Workshop,2022-03-22,D,32,Cloudy,105,Tuesday
7076,Event 7076,Expo,2023-07-11,C,91,Rainy,77,Tuesday
7077,Event 7077,Conference,2022-04-13,E,69,Cloudy,60,Wednesday
7078,Event 7078,Workshop,2022-06-23,A,69,Sunny,360,Thursday
7079,Event 7079,Expo,2023-04-11,A,78,Sunny,201,Tuesday
7080,Event 7080,Workshop,2022-05-09,C,95,Cloudy,286,Monday
7081,Event 7081,Workshop,2024-03-14,C,75,Rainy,123,Thursday
7082,Event 7082,Workshop,2023-11-01,C,69,Cloudy,147,Wednesday
7083,Event 7083,Concert,2022-09-16,E,84,Rainy,295,Friday
7084,Event 7084,Conference,2023-07-29,D,89,Sunny,172,Saturday
7085,Event 7085,Conference,2023-10-12,E,58,Rainy,232,Thursday
7086,Event 7086,Conference,2023-07-19,B,32,Rainy,430,Wednesday
7087,Event 7087,Expo,2023-08-13,D,10,Rainy,459,Sunday
7088,Event 7088,Workshop,2024-02-19,E,55,Sunny,318,Monday
7089,Event 7089,Concert,2023-01-19,E,29,Cloudy,164,Thursday
7090,Event 7090,Concert,2024-02-06,A,14,Sunny,188,Tuesday
7091,Event 7091,Conference,2024-01-23,D,26,Cloudy,371,Tuesday
7092,Event 7092,Expo,2022-02-15,E,69,Sunny,252,Tuesday
7093,Event 7093,Workshop,2023-02-21,D,91,Cloudy,210,Tuesday
7094,Event 7094,Workshop,2023-04-28,D,39,Cloudy,239,Friday
7095,Event 7095,Workshop,2023-02-08,D,32,Sunny,466,Wednesday
7096,Event 7096,Conference,2022-07-02,C,22,Rainy,346,Saturday
7097,Event 7097,Workshop,2022-06-26,A,76,Cloudy,441,Sunday
7098,Event 7098,Expo,2023-08-13,E,37,Rainy,50,Sunday
7099,Event 7099,Concert,2024-04-09,B,93,Cloudy,58,Tuesday
7100,Event 7100,Conference,2023-01-12,D,77,Rainy,485,Thursday
7101,Event 7101,Conference,2022-02-10,D,63,Cloudy,320,Thursday
7102,Event 7102,Conference,2023-01-21,E,88,Sunny,452,Saturday
7103,Event 7103,Expo,2024-01-01,B,77,Rainy,479,Monday
7104,Event 7104,Concert,2023-02-24,D,77,Rainy,263,Friday
7105,Event 7105,Conference,2022-03-06,B,42,Cloudy,467,Sunday
7106,Event 7106,Conference,2023-07-09,D,76,Cloudy,83,Sunday
7107,Event 7107,Workshop,2023-04-08,E,53,Rainy,395,Saturday
7108,Event 7108,Concert,2024-02-08,D,52,Rainy,263,Thursday
7109,Event 7109,Conference,2022-02-09,B,70,Cloudy,251,Wednesday
7110,Event 7110,Workshop,2023-02-08,C,39,Rainy,422,Wednesday
7111,Event 7111,Concert,2023-08-22,C,96,Cloudy,144,Tuesday
7112,Event 7112,Workshop,2022-10-01,A,87,Sunny,348,Saturday
7113,Event 7113,Workshop,2022-06-07,E,86,Cloudy,343,Tuesday
7114,Event 7114,Expo,2022-09-18,C,55,Rainy,258,Sunday
7115,Event 7115,Concert,2023-04-24,C,27,Cloudy,342,Monday
7116,Event 7116,Workshop,2023-01-09,B,48,Cloudy,463,Monday
7117,Event 7117,Expo,2022-04-29,B,34,Sunny,497,Friday
7118,Event 7118,Conference,2022-01-28,B,54,Cloudy,328,Friday
7119,Event 7119,Workshop,2024-01-16,B,93,Sunny,87,Tuesday
7120,Event 7120,Conference,2022-09-04,B,60,Rainy,332,Sunday
7121,Event 7121,Concert,2022-07-13,B,43,Cloudy,173,Wednesday
7122,Event 7122,Concert,2022-10-27,A,61,Sunny,434,Thursday
7123,Event 7123,Expo,2023-03-12,C,39,Rainy,431,Sunday
7124,Event 7124,Expo,2024-02-07,A,70,Sunny,270,Wednesday
7125,Event 7125,Workshop,2022-02-22,D,70,Sunny,251,Tuesday
7126,Event 7126,Workshop,2023-12-14,B,26,Rainy,389,Thursday
7127,Event 7127,Workshop,2022-08-27,D,20,Rainy,50,Saturday
7128,Event 7128,Expo,2024-03-21,E,41,Rainy,443,Thursday
7129,Event 7129,Concert,2024-03-04,E,12,Sunny,215,Monday
7130,Event 7130,Expo,2023-10-18,A,86,Sunny,163,Wednesday
7131,Event 7131,Conference,2023-07-10,D,22,Rainy,452,Monday
7132,Event 7132,Conference,2024-03-21,C,38,Rainy,141,Thursday
7133,Event 7133,Concert,2022-03-28,E,26,Sunny,168,Monday
7134,Event 7134,Expo,2024-03-19,D,56,Cloudy,355,Tuesday
7135,Event 7135,Concert,2022-12-19,B,28,Rainy,114,Monday
7136,Event 7136,Workshop,2024-04-08,C,21,Sunny,418,Monday
7137,Event 7137,Conference,2024-02-26,C,40,Cloudy,481,Monday
7138,Event 7138,Workshop,2022-09-13,E,18,Cloudy,242,Tuesday
7139,Event 7139,Conference,2023-06-26,C,62,Rainy,158,Monday
7140,Event 7140,Expo,2023-05-04,D,72,Rainy,369,Thursday
7141,Event 7141,Workshop,2022-09-22,E,72,Cloudy,158,Thursday
7142,Event 7142,Workshop,2022-11-01,A,58,Sunny,461,Tuesday
7143,Event 7143,Conference,2022-11-04,E,28,Rainy,122,Friday
7144,Event 7144,Concert,2023-02-15,C,45,Cloudy,190,Wednesday
7145,Event 7145,Conference,2024-03-20,A,61,Sunny,267,Wednesday
7146,Event 7146,Expo,2023-10-23,D,45,Sunny,326,Monday
7147,Event 7147,Workshop,2024-01-02,B,62,Rainy,500,Tuesday
7148,Event 7148,Concert,2022-04-30,A,91,Sunny,408,Saturday
7149,Event 7149,Concert,2023-07-12,A,34,Sunny,112,Wednesday
7150,Event 7150,Expo,2023-08-06,E,85,Sunny,273,Sunday
7151,Event 7151,Conference,2022-06-12,A,77,Rainy,139,Sunday
7152,Event 7152,Expo,2023-08-09,B,69,Cloudy,388,Wednesday
7153,Event 7153,Workshop,2023-03-25,D,43,Rainy,433,Saturday
7154,Event 7154,Expo,2024-01-22,A,32,Rainy,339,Monday
7155,Event 7155,Concert,2022-07-10,E,54,Sunny,86,Sunday
7156,Event 7156,Concert,2022-11-17,C,35,Cloudy,462,Thursday
7157,Event 7157,Concert,2023-07-14,C,49,Cloudy,187,Friday
7158,Event 7158,Conference,2022-12-27,D,51,Rainy,338,Tuesday
7159,Event 7159,Conference,2022-08-03,E,21,Rainy,459,Wednesday
7160,Event 7160,Concert,2023-02-01,E,13,Rainy,449,Wednesday
7161,Event 7161,Workshop,2023-07-28,D,32,Sunny,364,Friday
7162,Event 7162,Concert,2022-08-04,C,41,Sunny,382,Thursday
7163,Event 7163,Expo,2023-09-04,D,85,Rainy,87,Monday
7164,Event 7164,Workshop,2022-01-16,A,40,Sunny,154,Sunday
7165,Event 7165,Conference,2023-04-07,D,63,Cloudy,406,Friday
7166,Event 7166,Concert,2024-04-17,A,97,Sunny,416,Wednesday
7167,Event 7167,Expo,2022-07-12,E,61,Cloudy,413,Tuesday
7168,Event 7168,Workshop,2023-08-14,B,17,Rainy,270,Monday
7169,Event 7169,Expo,2023-09-03,D,51,Cloudy,393,Sunday
7170,Event 7170,Conference,2023-04-07,B,88,Cloudy,84,Friday
7171,Event 7171,Concert,2023-06-05,B,48,Cloudy,161,Monday
7172,Event 7172,Expo,2022-03-24,A,25,Rainy,129,Thursday
7173,Event 7173,Workshop,2022-07-28,B,13,Rainy,164,Thursday
7174,Event 7174,Concert,2022-08-18,A,29,Sunny,455,Thursday
7175,Event 7175,Conference,2023-12-20,A,43,Cloudy,414,Wednesday
7176,Event 7176,Concert,2022-11-09,C,42,Cloudy,135,Wednesday
7177,Event 7177,Conference,2022-06-23,D,30,Sunny,290,Thursday
7178,Event 7178,Conference,2024-04-01,B,60,Sunny,453,Monday
7179,Event 7179,Expo,2023-07-19,E,36,Sunny,380,Wednesday
7180,Event 7180,Expo,2023-07-10,E,53,Rainy,431,Monday
7181,Event 7181,Workshop,2022-08-05,B,95,Cloudy,387,Friday
7182,Event 7182,Conference,2022-06-25,D,87,Cloudy,275,Saturday
7183,Event 7183,Concert,2022-12-16,D,55,Rainy,269,Friday
7184,Event 7184,Concert,2023-05-15,D,83,Cloudy,116,Monday
7185,Event 7185,Workshop,2023-06-11,D,45,Sunny,160,Sunday
7186,Event 7186,Expo,2023-01-05,D,88,Sunny,260,Thursday
7187,Event 7187,Concert,2023-11-17,A,78,Sunny,493,Friday
7188,Event 7188,Workshop,2024-03-19,D,25,Cloudy,268,Tuesday
7189,Event 7189,Concert,2022-05-16,B,97,Rainy,248,Monday
7190,Event 7190,Workshop,2022-01-06,D,48,Sunny,375,Thursday
7191,Event 7191,Expo,2024-02-26,A,62,Rainy,250,Monday
7192,Event 7192,Expo,2022-04-16,D,55,Rainy,121,Saturday
7193,Event 7193,Conference,2023-08-18,B,16,Rainy,117,Friday
7194,Event 7194,Workshop,2022-07-11,D,76,Sunny,452,Monday
7195,Event 7195,Conference,2022-06-02,A,47,Rainy,152,Thursday
7196,Event 7196,Expo,2023-09-12,E,93,Cloudy,427,Tuesday
7197,Event 7197,Concert,2023-01-13,C,99,Rainy,223,Friday
7198,Event 7198,Expo,2022-01-26,A,67,Cloudy,422,Wednesday
7199,Event 7199,Workshop,2023-02-11,B,24,Sunny,141,Saturday
7200,Event 7200,Workshop,2023-04-28,A,34,Cloudy,78,Friday
7201,Event 7201,Concert,2023-03-03,D,25,Rainy,95,Friday
7202,Event 7202,Workshop,2022-05-15,D,52,Cloudy,128,Sunday
7203,Event 7203,Workshop,2023-09-10,E,22,Rainy,409,Sunday
7204,Event 7204,Conference,2023-12-29,D,22,Cloudy,454,Friday
7205,Event 7205,Concert,2023-12-24,E,42,Sunny,315,Sunday
7206,Event 7206,Conference,2023-01-20,E,17,Cloudy,147,Friday
7207,Event 7207,Conference,2022-08-17,C,80,Cloudy,189,Wednesday
7208,Event 7208,Workshop,2023-12-12,A,12,Sunny,114,Tuesday
7209,Event 7209,Conference,2023-11-27,D,47,Rainy,208,Monday
7210,Event 7210,Conference,2022-10-30,E,75,Cloudy,261,Sunday
7211,Event 7211,Conference,2023-07-20,C,27,Rainy,234,Thursday
7212,Event 7212,Conference,2024-01-02,D,26,Rainy,493,Tuesday
7213,Event 7213,Expo,2022-04-17,D,17,Rainy,103,Sunday
7214,Event 7214,Workshop,2022-07-15,B,87,Rainy,163,Friday
7215,Event 7215,Concert,2022-05-21,E,84,Sunny,391,Saturday
7216,Event 7216,Conference,2024-02-19,D,39,Rainy,383,Monday
7217,Event 7217,Concert,2022-11-27,E,24,Sunny,323,Sunday
7218,Event 7218,Expo,2022-03-16,E,82,Sunny,249,Wednesday
7219,Event 7219,Concert,2023-10-10,C,76,Cloudy,450,Tuesday
7220,Event 7220,Concert,2023-08-11,C,32,Sunny,307,Friday
7221,Event 7221,Concert,2022-08-19,C,13,Sunny,500,Friday
7222,Event 7222,Workshop,2024-01-04,D,39,Sunny,180,Thursday
7223,Event 7223,Workshop,2022-07-11,B,50,Sunny,414,Monday
7224,Event 7224,Conference,2023-10-13,A,53,Rainy,408,Friday
7225,Event 7225,Workshop,2023-04-17,B,15,Cloudy,333,Monday
7226,Event 7226,Workshop,2022-07-18,D,63,Cloudy,140,Monday
7227,Event 7227,Workshop,2022-09-26,A,19,Rainy,281,Monday
7228,Event 7228,Workshop,2022-12-30,B,95,Cloudy,294,Friday
7229,Event 7229,Expo,2022-02-03,B,34,Rainy,357,Thursday
7230,Event 7230,Concert,2023-04-14,D,55,Rainy,118,Friday
7231,Event 7231,Concert,2022-04-03,A,78,Rainy,436,Sunday
7232,Event 7232,Workshop,2023-02-07,B,60,Sunny,496,Tuesday
7233,Event 7233,Concert,2023-06-16,C,39,Cloudy,246,Friday
7234,Event 7234,Conference,2023-04-18,D,11,Cloudy,240,Tuesday
7235,Event 7235,Workshop,2023-09-15,E,96,Rainy,285,Friday
7236,Event 7236,Workshop,2022-04-05,E,71,Sunny,122,Tuesday
7237,Event 7237,Expo,2023-09-04,C,90,Cloudy,487,Monday
7238,Event 7238,Workshop,2022-01-10,E,91,Sunny,456,Monday
7239,Event 7239,Expo,2023-07-13,A,57,Cloudy,114,Thursday
7240,Event 7240,Expo,2022-09-01,E,34,Sunny,146,Thursday
7241,Event 7241,Expo,2023-05-09,A,29,Rainy,279,Tuesday
7242,Event 7242,Conference,2023-02-25,D,60,Cloudy,294,Saturday
7243,Event 7243,Expo,2022-11-18,C,76,Sunny,365,Friday
7244,Event 7244,Conference,2022-06-10,A,73,Cloudy,112,Friday
7245,Event 7245,Conference,2023-09-09,A,74,Sunny,428,Saturday
7246,Event 7246,Workshop,2022-04-12,C,21,Rainy,52,Tuesday
7247,Event 7247,Conference,2023-08-04,C,26,Sunny,352,Friday
7248,Event 7248,Conference,2023-06-27,A,68,Rainy,402,Tuesday
7249,Event 7249,Workshop,2022-10-14,E,18,Sunny,173,Friday
7250,Event 7250,Workshop,2022-05-13,E,81,Rainy,116,Friday
7251,Event 7251,Concert,2023-02-21,B,99,Rainy,492,Tuesday
7252,Event 7252,Conference,2022-09-12,C,80,Rainy,141,Monday
7253,Event 7253,Conference,2022-04-29,C,39,Rainy,272,Friday
7254,Event 7254,Conference,2022-11-20,E,57,Rainy,151,Sunday
7255,Event 7255,Workshop,2022-10-07,C,61,Sunny,130,Friday
7256,Event 7256,Workshop,2024-02-16,B,47,Sunny,102,Friday
7257,Event 7257,Expo,2022-12-23,D,22,Rainy,200,Friday
7258,Event 7258,Workshop,2023-12-11,E,69,Rainy,418,Monday
7259,Event 7259,Expo,2022-11-08,B,37,Cloudy,417,Tuesday
7260,Event 7260,Conference,2023-06-20,B,36,Cloudy,476,Tuesday
7261,Event 7261,Workshop,2023-07-20,C,99,Rainy,374,Thursday
7262,Event 7262,Expo,2022-10-11,A,97,Cloudy,359,Tuesday
7263,Event 7263,Concert,2023-12-13,A,56,Rainy,342,Wednesday
7264,Event 7264,Conference,2023-04-22,E,18,Cloudy,450,Saturday
7265,Event 7265,Workshop,2023-11-19,C,97,Sunny,352,Sunday
7266,Event 7266,Concert,2023-04-20,B,98,Sunny,417,Thursday
7267,Event 7267,Conference,2023-02-17,A,24,Rainy,350,Friday
7268,Event 7268,Concert,2022-07-23,A,78,Sunny,199,Saturday
7269,Event 7269,Workshop,2023-09-28,D,63,Rainy,126,Thursday
7270,Event 7270,Conference,2024-01-24,E,13,Sunny,141,Wednesday
7271,Event 7271,Conference,2024-01-01,D,88,Cloudy,413,Monday
7272,Event 7272,Workshop,2022-03-28,A,79,Sunny,438,Monday
7273,Event 7273,Concert,2022-11-29,E,25,Rainy,327,Tuesday
7274,Event 7274,Workshop,2023-01-13,E,20,Sunny,294,Friday
7275,Event 7275,Expo,2023-08-10,A,11,Sunny,318,Thursday
7276,Event 7276,Conference,2022-07-24,A,25,Sunny,477,Sunday
7277,Event 7277,Concert,2022-02-26,B,81,Cloudy,481,Saturday
7278,Event 7278,Conference,2022-06-19,D,48,Cloudy,493,Sunday
7279,Event 7279,Workshop,2022-12-06,B,16,Rainy,493,Tuesday
7280,Event 7280,Workshop,2022-03-05,B,33,Cloudy,280,Saturday
7281,Event 7281,Conference,2022-12-18,B,83,Rainy,364,Sunday
7282,Event 7282,Workshop,2023-01-17,B,52,Cloudy,183,Tuesday
7283,Event 7283,Expo,2022-12-17,D,93,Rainy,187,Saturday
7284,Event 7284,Concert,2024-02-26,D,80,Sunny,487,Monday
7285,Event 7285,Workshop,2023-08-25,D,12,Cloudy,393,Friday
7286,Event 7286,Conference,2023-12-12,C,57,Sunny,237,Tuesday
7287,Event 7287,Workshop,2023-06-10,A,40,Rainy,362,Saturday
7288,Event 7288,Workshop,2022-02-22,C,30,Sunny,413,Tuesday
7289,Event 7289,Workshop,2022-08-08,A,15,Cloudy,212,Monday
7290,Event 7290,Expo,2023-11-21,D,15,Cloudy,77,Tuesday
7291,Event 7291,Concert,2023-02-09,D,38,Sunny,151,Thursday
7292,Event 7292,Conference,2022-04-27,C,79,Rainy,450,Wednesday
7293,Event 7293,Concert,2023-05-19,D,64,Rainy,113,Friday
7294,Event 7294,Expo,2023-05-02,B,100,Cloudy,235,Tuesday
7295,Event 7295,Expo,2023-11-03,A,37,Rainy,392,Friday
7296,Event 7296,Concert,2023-08-08,A,43,Rainy,219,Tuesday
7297,Event 7297,Workshop,2022-10-18,C,17,Cloudy,119,Tuesday
7298,Event 7298,Conference,2024-02-16,C,78,Rainy,146,Friday
7299,Event 7299,Conference,2023-08-27,D,32,Sunny,298,Sunday
7300,Event 7300,Expo,2023-05-31,B,59,Sunny,448,Wednesday
7301,Event 7301,Workshop,2024-01-31,C,89,Sunny,55,Wednesday
7302,Event 7302,Conference,2022-03-31,B,60,Rainy,375,Thursday
7303,Event 7303,Concert,2023-08-07,B,99,Sunny,302,Monday
7304,Event 7304,Expo,2023-03-03,B,80,Cloudy,162,Friday
7305,Event 7305,Workshop,2023-12-09,D,90,Rainy,430,Saturday
7306,Event 7306,Workshop,2023-01-27,E,30,Rainy,205,Friday
7307,Event 7307,Expo,2023-09-26,A,70,Sunny,198,Tuesday
7308,Event 7308,Workshop,2023-06-10,D,42,Rainy,471,Saturday
7309,Event 7309,Concert,2022-03-07,B,44,Rainy,500,Monday
7310,Event 7310,Expo,2023-11-15,A,99,Sunny,223,Wednesday
7311,Event 7311,Concert,2022-06-05,B,28,Sunny,79,Sunday
7312,Event 7312,Concert,2022-09-10,C,50,Rainy,335,Saturday
7313,Event 7313,Concert,2023-10-04,B,95,Cloudy,127,Wednesday
7314,Event 7314,Workshop,2023-06-15,B,32,Cloudy,162,Thursday
7315,Event 7315,Expo,2023-03-24,C,88,Sunny,388,Friday
7316,Event 7316,Concert,2024-02-17,A,62,Sunny,119,Saturday
7317,Event 7317,Concert,2024-04-21,C,91,Rainy,476,Sunday
7318,Event 7318,Expo,2022-03-07,E,12,Cloudy,455,Monday
7319,Event 7319,Expo,2023-06-11,C,19,Rainy,215,Sunday
7320,Event 7320,Conference,2023-05-06,E,11,Cloudy,186,Saturday
7321,Event 7321,Workshop,2022-07-09,A,39,Rainy,394,Saturday
7322,Event 7322,Concert,2024-04-12,B,48,Sunny,229,Friday
7323,Event 7323,Conference,2022-11-24,A,47,Cloudy,278,Thursday
7324,Event 7324,Concert,2023-09-29,B,37,Sunny,466,Friday
7325,Event 7325,Concert,2022-05-06,E,12,Sunny,218,Friday
7326,Event 7326,Workshop,2022-05-07,D,18,Rainy,408,Saturday
7327,Event 7327,Concert,2023-05-25,E,21,Sunny,291,Thursday
7328,Event 7328,Workshop,2022-05-19,A,74,Rainy,328,Thursday
7329,Event 7329,Workshop,2023-03-30,D,30,Sunny,367,Thursday
7330,Event 7330,Concert,2022-02-23,B,13,Cloudy,467,Wednesday
7331,Event 7331,Conference,2022-05-29,D,86,Sunny,356,Sunday
7332,Event 7332,Workshop,2023-05-10,A,30,Rainy,207,Wednesday
7333,Event 7333,Expo,2024-01-30,D,28,Rainy,57,Tuesday
7334,Event 7334,Workshop,2023-07-27,C,31,Sunny,173,Thursday
7335,Event 7335,Workshop,2023-10-28,B,22,Cloudy,138,Saturday
7336,Event 7336,Expo,2023-05-28,A,94,Rainy,97,Sunday
7337,Event 7337,Conference,2023-12-10,A,98,Cloudy,169,Sunday
7338,Event 7338,Conference,2022-10-07,E,92,Cloudy,71,Friday
7339,Event 7339,Conference,2022-01-18,C,17,Sunny,81,Tuesday
7340,Event 7340,Concert,2023-03-06,C,47,Cloudy,437,Monday
7341,Event 7341,Concert,2024-04-15,C,83,Cloudy,477,Monday
7342,Event 7342,Conference,2022-11-19,C,50,Rainy,490,Saturday
7343,Event 7343,Workshop,2022-01-19,C,81,Cloudy,298,Wednesday
7344,Event 7344,Concert,2022-03-05,B,46,Rainy,494,Saturday
7345,Event 7345,Workshop,2023-07-26,B,25,Sunny,491,Wednesday
7346,Event 7346,Concert,2024-03-21,A,91,Rainy,77,Thursday
7347,Event 7347,Workshop,2022-11-06,A,83,Rainy,314,Sunday
7348,Event 7348,Expo,2023-12-28,B,41,Cloudy,245,Thursday
7349,Event 7349,Conference,2022-06-02,A,18,Rainy,400,Thursday
7350,Event 7350,Workshop,2023-02-18,A,100,Cloudy,155,Saturday
7351,Event 7351,Concert,2024-04-21,D,45,Rainy,163,Sunday
7352,Event 7352,Workshop,2022-01-25,D,32,Sunny,91,Tuesday
7353,Event 7353,Concert,2022-10-03,A,71,Sunny,192,Monday
7354,Event 7354,Expo,2023-10-01,C,13,Cloudy,114,Sunday
7355,Event 7355,Expo,2024-03-18,C,49,Rainy,50,Monday
7356,Event 7356,Workshop,2023-01-24,B,10,Rainy,370,Tuesday
7357,Event 7357,Concert,2022-02-01,C,48,Rainy,419,Tuesday
7358,Event 7358,Concert,2022-02-04,B,83,Sunny,170,Friday
7359,Event 7359,Concert,2023-11-27,B,44,Sunny,438,Monday
7360,Event 7360,Conference,2022-06-20,E,64,Sunny,102,Monday
7361,Event 7361,Expo,2023-05-06,E,95,Cloudy,444,Saturday
7362,Event 7362,Concert,2022-01-10,B,53,Sunny,291,Monday
7363,Event 7363,Workshop,2023-03-24,E,56,Cloudy,458,Friday
7364,Event 7364,Expo,2023-08-20,E,34,Rainy,465,Sunday
7365,Event 7365,Concert,2023-04-13,C,98,Cloudy,146,Thursday
7366,Event 7366,Workshop,2022-09-15,A,38,Cloudy,72,Thursday
7367,Event 7367,Conference,2023-02-20,B,78,Sunny,187,Monday
7368,Event 7368,Conference,2023-01-02,C,97,Rainy,411,Monday
7369,Event 7369,Conference,2022-01-12,E,74,Cloudy,397,Wednesday
7370,Event 7370,Expo,2022-11-17,E,91,Rainy,97,Thursday
7371,Event 7371,Conference,2022-02-17,D,83,Sunny,341,Thursday
7372,Event 7372,Expo,2022-03-13,D,53,Rainy,220,Sunday
7373,Event 7373,Workshop,2024-03-28,D,14,Cloudy,160,Thursday
7374,Event 7374,Expo,2022-04-01,B,18,Rainy,215,Friday
7375,Event 7375,Expo,2023-06-10,D,88,Cloudy,141,Saturday
7376,Event 7376,Conference,2022-08-28,B,21,Sunny,275,Sunday
7377,Event 7377,Concert,2024-02-08,E,66,Rainy,227,Thursday
7378,Event 7378,Conference,2022-09-10,C,65,Sunny,225,Saturday
7379,Event 7379,Expo,2022-06-07,E,67,Rainy,231,Tuesday
7380,Event 7380,Expo,2022-06-18,A,42,Cloudy,349,Saturday
7381,Event 7381,Workshop,2023-07-14,E,47,Cloudy,281,Friday
7382,Event 7382,Expo,2022-03-21,B,78,Sunny,405,Monday
7383,Event 7383,Workshop,2022-02-05,D,51,Cloudy,414,Saturday
7384,Event 7384,Concert,2023-09-05,B,81,Rainy,180,Tuesday
7385,Event 7385,Workshop,2022-01-21,E,49,Sunny,97,Friday
7386,Event 7386,Conference,2023-12-11,A,97,Sunny,170,Monday
7387,Event 7387,Expo,2023-01-08,B,56,Rainy,88,Sunday
